No,Brand,Nomor Permohonan,Tahun Permohonan,Status,Kode Kelas,Deskripsi Kelas
740,PYZERO,D002008026672,2008,Didaftar,5,"antiseptik, obat pembasmi kuman penyakit (Germicides), Obat pembasmi rumput/herbisida (Herbicide), obat pembasmi tumbuhan ganggang (Algicides), obat pembasmi tungau/kutu (Acaricides), obat pengusir nyamuk (mosquito-repellent incenses), obat pengusir serangga (insect repellents), obat serangga/insektisida (insecticides), pembasmi benalu/parasit (parasiticides), pembasmi jamur/fungisida (fungicides), sediaan-sediaan dokter hewan, sediaan-sediaan sterilisasi tanah, sediaansediaan biologi untuk keperluan medis"
741,DOLOMITE+ LOGO,D002008026674,2008,Didaftar,6,"grendel/selot pintu, engsel, handle pintu, sekrup, gembok, Segala macam kunci dan perlengkapannya"
742,DE'MOREL + Lukisan,D002008026678,2008,Didaftar,25,"Sarung tangan pakaian, ikat kepala, scarf, bretel/talo, selempang"
743,STARIO + LOGO,D002008026680,2008,Didaftar,25,"Segala macam konfeksi, kaos kaki"
744,CHICKEN TALK,D002008026681,2008,Didaftar,30,"Kopi, beras, teh, coklat, kakao, gula, tepung-tepung, tepung roti, tepung sagu, tepung terigu, tepung maizena, tepung kanji, tepung beras, tepung ketan, tepung jagung, tepung gula, tepung tapioka, sagu-sagu, wijen, minuman kopi dalam botol/ kemasan, minuman kopi susu, minuman teh, serbuk kopi jahe, minuman rasa coklat, spageti, hamburger, pizza, macaroni, bubur havermut (cereal), permen-permen, permen karet, es konsumsi, es krim, madu sirop, essence makanan, ragi, biscuit/ cookies, donat, dodol, jenang, mesis, roti, kue-kue basah/ kering, ragi, lada, puding, mesis, mie-mie, misoa, sohun, bihun, kwetiauw, kembang tahu, mostard, saos-saos, saos tomat, saos sambal, kecap-kecap, garam, gula merah, asam jawa, cuka, tauco, terasi, petis, bumbu-bumbu masak, penyedap rasa, vanilli, kerupuk-kerupuk, emping, brondong jagung (popcorn), ovalet, rempah-rempah, kembang jagung, snack (makanan ringan) yaitu: pilus yang diolah dalam berbagai rasa, krupuk-krupuk cheese ball (bola-bola keju) dengan berbagai rasa, snack-snack dalam bentuk ball/ stik, chips dengan rasa keju/ coklat/ jagung, sayur-sayuran/ buah-buahan"
745,KAPAL,D002008026684,2008,Didaftar,17,Selang plastik tabung-tabung lentur bukan dari logam
746,TAMPIK ANGIN + LUKISAN,D002008026697,2008,Didaftar,5,"Hasil-hasil farmasi, ilmu kedokteran hewan dan ilmu kebersihan, hasil makanan pantangan untuk keperluan medis (anak-anak dan orang sakit), jamu-jamu berbentuk serbuk, pil, tablet, syirup, obat-obatan, minuman/ makanan penambah vitalitas tubuh, minuman energy, vitamin-vitamin, minyak kayu putih, minyak tawon, , minyak talon, minyak gosok, minyak gandapura, minyak akar lawang, balsam, salep, permen menagndung obat, pil/ tablet pewangi mulut untuk medis, gula-gula untuk keperluan medis"
747,FITMAAG,D002008026698,2008,Didaftar,5,"Hasil makanan pantangan untuk keperluan medis (anak-anak dan orang sakit), minuman/makanan penambah vitalitas tubuh, minuman energy"
748,NODIABES + LUKISAN,D002008026699,2008,Didaftar,5,"Hasil-hasil farmasi, ilmu kedokteran hewan dan ilmu kebersihan, hasil makanan pantangan untuk keperluan medis (anak-anak dan orang sakit), jamu-jamu berbentuk serbuk, pil, tablet, syirup, obat-obatan, minuman/ makanan penambah vitalitas tubuh, minuman energy, vitamin-vitamin, minyak kayu putih, minyak tawon, , minyak talon, minyak gosok, minyak gandapura, minyak akar lawang, balsam, salep, permen menagndung obat, pil/ tablet pewangi mulut untuk medis, gula-gula untuk keperluan medis"
749,DEWIMON,D002008026700,2008,Didaftar,5,"Hasil-hasil pharmasi, ilmu kedokteran hewan dan ilmu kebersihan, hasil makanan pantangan untuk keperluan medis ( anak-anak dan orang sakit, jamu-jamu berbentuk serbuk, pil, syrup, obat-obatan, minuman/ makanan penambah vitalis tubuh, minuman energy, vitamin-vitamin, minyak kayu putih, minyak tawon, minyak telon, minyak gosok, minyak gandapura, minyak akar lawang, balsam, salep, permen mengandung obat, pil/tablet pewangi mulut untuk medis, gula-gula untuk keperluan medis, tablet"
750,BESTDENKI,D002008026701,2008,Didaftar,7,"Pompa air listrik, pelampung otomatis, dynamo mesin jahit, electromotor, mesin jahit, mesin diesel, compressor, generator, mesin gergaji listrik, pompa oli, bor listrik, mesin las listrik, mesin cuci, otomatis untuk pompa air listrik"
751,NINJA,D002008026724,2008,Didaftar,7,"Mesin Penggerak Multi Guna (Gasoline Engine, Diesel Engine), Mesin Penggerak Kapal/Perahu, Mesin Penggerak Untuk Parut Kelapa, Gear Box Untuk Mesin, Molen Pengaduk Semen, Water Pump (Mesin Pompa Air), Pompa Air Listrik, Gasoline Generator Set, Diesel Generator Set, Alternator, Mesin Penggiling Padi, Mesin Perontok Padi, Mesin Jahit, Mesin Potong Rumput, Mesin potong Kayu (Chain Saw), Dinamo-Dinamo (Electro Motor), Kompresor (Mesin Pompa Udara), Kopling-Kopling, Alat-Alat Untuk Pertanian Berupa Traktor, Alat Bajak, Mesin Pencuci Kendaraan"
752,PANASONIC,D002008026727,2008,Didaftar,9,"Adaptor arus bolak balik (AC), Adaptor arus bolak balik (AC) untuk kamera perekam, Adaptor asosiasi internasional kartu memori komputer pribadi (PCM/CIA), Adaptor dan konektor untuk kabel telepon, Adaptor kaset untuk reproduksi suara pada piringan optik, Adaptor LAN nirkabel, Adaptor mobil untuk komputer, Adaptor sumber tenaga eternet, Aksesoris telpon selular, Alas piring putar (turntable), pada gramofon, Alat  pengukur voltase, Alat  vibroakustik, Alat akusto optika, Alat baca/tulis kartu, Alat baca/tulis RFID untuk mesin pencetak serba guna, Alat berfrekuensi tinggi, Alat buka pintu, listrik, Alat interkom, Alat komunikasi nirkabel dalam mobil, Alat kopling, Alat listrik untuk informasi lalu lintas, Alat pelindung dengan pendeteksi panas otomatis, Alat pemanas (tungku) dengan pembakaran cairan kembali, Alat pembaca kartu, Alat pembawa data magnetik, disc perekam, Alat pembersih peralatan audio, Alat pemegang pembawa proyektor, Alat pemegang yang dipasang di mobil untuk komputer, peralatan audio/visual, sistem  navigasi mobil, Alat pemilih saluran (line selector), Alat pemindai kode batang, Alat pemutar karaoke, Alat pemutar kaset yang mudah dibawa-bawa, Alat pemutar MP3 (MPEG-1 Audio layer-3), Alat pemutar piringan optik, Alat pemutar/perekam kaset, Alat pemutar/perekam kaset radio, Alat pemutar/perekam kaset radio yang mudah dibawa-bawa, Alat pencari (viewfinder) untuk kamera perekam, Alat pencatat waktu, Alat pendengar nirkabel yang dipasang di kepala (headphone), Alat pendengar yang dipasang di kepala (headphone), Alat pendengar yang dipasang di telinga (earphone), Alat pendeteksi api, Alat penduplikasi port, Alat penerima nirkabel untuk jendela pembuka/penutup pintu pada alat kendali jarak jauh (sistem pembuka/penutup pintu listrik otomatis), Alat penerima pada televisi, Alat penerima sistem kedudukan global (GPS), Alat penerima televisi layar kristal cair (LCD), Alat penerima televisi plasma, Alat penerima televisi proyeksi, Alat penerima/pengirim pada alat pengendali jarak jauh, Alat penerima/pengirim radio untuk tanda bahaya kebakaran, Alat pengaman pada instalasi listrik (earts leakage breaker), Alat pengaman/pelindung sirkuit listrik, Alat pengatur suhu, Alat pengatur waktu listrik, Alat pengatur waktu untuk  digunakan di pabrik, Alat pengedit untuk  menggabungkan gambar dengan suara, Alat pengelas busur cahaya, Alat pengendali jarak jauh  untuk menghidupkan/mematikan, Alat pengendali jarak jauh dengan telepon darurat, Alat pengerak kartu memori, Alat penggabung (mixer) audio, Alat pengganti piringan optik, Alat penggerak cakram keras, Alat penggerak piringan optik, Alat penghitung waktu (dalam jam), Alat pengikal rambut listrik untuk penggunaan komersial, Alat pengirim untuk jendela pembuka/penutup pada alat kendali jarak jauh nirkabel (sistem pembuka/penutup pintu listrik otomatis), Alat pengisi baterai, Alat pengisi dokumen otomatis untuk  penggunaan di kantor, Alat pengolah multi digital, Alat pengolah sistem  pengukuran, Alat pengubah  arus bertumpuk yang berpendar, Alat pengubah arus DC (arus langsung) menjadi AC (arus bolak balik), Alat pengukur daya jepit, Alat pengukur distorsi, Alat pengukur gas, Alat pengukur gas gelombang ultra, Alat pengukur insulasi  listrik, Alat pengukur kadar bau  mulut (alat pengukur kadar halitosis), Alat pengukur kalori  yang dikeluarkan untuk latihan fisik, Alat pengukur kebocoran listrik, Alat pengukur latihan melempar, Alat pengukur pemakaian daya, Alat pengukur presisi mikro, Alat pengukur suhu (thermometer), bukan untuk pemakaian medis, Alat penyambung/pemberi kontak dan alat untuk menghidupkan aliran listrik atau mesin secara magnetik, Alat penyandi, Alat penyaring gambar, Alat penyatu penyimpangan arus (deflection yokes), Alat penyelesaian (finisher) untuk mesin pencetak serba guna, Alat penyimpan data DAT, Alat penyimpan data digital menggunakan pita magnetik, Alat perekam kamera kartu memori, Alat perekam kartu memori, Alat perekam piringan jaringan, Alat perekam piringan optik, Alat perekam/pemutar  kaset video DVD lengkap (all-in-one), Alat perekam/pemutar kaset video, Alat perekam/pemutar kaset video digital, Alat perekam/pemutar kaset video digital definisi tinggi (digital HD), Alat perekam/pemutar video DVD, Alat persediaan data gambar, Alat proyektor layar kristal cair (LCD), Alat putus-hubungan, Alat sensor, Alat sensor  gambar analog (CCD), Alat sensor gambar semikonduktor oksida logam (MOS), Alat sensor peralatan, Alat setrika-tekan untuk celana, listrik, Alat simulasi pelatihan kemampuan  motor, Alat trimancar (pengirim-penerima), Alat untuk mengubah (transformer) yang digunakan untuk menggabungkan jalur transmisi antara yang sudah diseimbangkan dan belum diseimbangkan, Alat untuk video konferensi jarak jauh (teleconference), Alat-alat dan instrumen pengukur, Alat2 dan perkakas yang memperingatkan, Antena, Aparat tanda bahaya anti kebocoran gas  dan bagian-bagiannya, Aparat tanda bahaya anti pencurian, Aplikasi perangkat lunak telepon pintar yang dapat diunduh; Program komputer (perangkat lunak yang dapat diunduh); Kartu pintar (kartu sirkuit terpadu); Jam pintar; Kronograf [aparat pencatat waktu]; Antenna; Alat interkom; Telepon pintar; Telepon genggam; Sarung (cases) untuk telepon pintar; pelindung layar yang disesuaikan untuk ponsel pintar; Penyangga yang disesuaikan untuk telepon pintar; Pemutar DVD; Kamera (fotografi); Perangkat pendengar yang diletakkan di kepala; Peralatan pengajaran; Bahan untuk listrik utama (kawat, kabel); Chips (sirkuit yang terintegrasi); Alat kendali jarak jauh; Kaca mata; Alat pengisi baterai listrik; Alat pengisi daya (power banks); Tongkat selfie (monopod genggam); Alat untuk mengisi baterai listrik; Adaptor listrik; Tusuk kontak, soket dan kontak-kontak lain (sambungan listrik); Peralatan data perkakas ukur., Asisten pribadi digital (PDA), AV kodek (alat penyandi dan pembaca sandi), Bagian dan aksesoris untuk kamera perekam, Bagian dan perlengkapan untuk kamera digital (kamera foto), Bahan keramik ""multi-layer"" ditembakkan bersamaan (co-fired) pada suhu rendah yang tidak dapat menyusut, Bahan pelapis untuk kawat terbuka (konduktor pipa segel), Baki pembawa untuk mesin pencetak serba guna, Ballast untuk lampu, Ballast untuk melepas/mematikan arus pada lampu atau  pipa, Barang cetakan elektronik [dapat di-download], Batang   baja, untuk ditempatkan di luar rumah pribadi, untuk penyimpanan yang praktis dari kawat  dan kabel listrik ""lead-in"", Batang karbon untuk pemakaian mengelas, Baterai dan elemen kering, Baterai isi ulang, Baterai kamera perekam, Baterai litium, Baterai litium ion, Baterai nikel hidrogen, Baterai nikel kadmium, Baterai telpon selular, Baterai; akumulator listrik; baterai galvanik; akumulator listrik untuk kendaraan; baterai basah; baterai listrik; baterai untuk penerangan; baterai untuk penyalaan (ignition batteries); baterai sekunder (secondary batteries); baterai asam timbal (lead acid batteries) untuk penerapan (application) deep-cycle dan otomotif; baterai untuk mobil; baterai isi ulang; baterai ion litium (lithium ion batteries)., Bel, Bel tanda kebakaran (peralatan untuk suara), Bingkai stop kontak listrik, Deflektor cahaya, Detektor dengan memecahkan kaca (aparat tanda bahaya anti pencurian), Detektor gelombang panas (alat tanda bahaya/ anti pencurian dengan detektor panas badan manusia), Detektor infra merah (detektor anti pencurian yang memblokir dengan sinar infra merah yang transparan/tembus pandang), Detektor ultrasonik yang mendeteksi rembesan, pemipaan dan tempat2 kosong di balik dinding gedung dan ruangan, Dioda pemancar cahaya (LED), Disket penyimpan data, Distribusi daya, perkakas dan peralatan kontrol, Dosimeter dilengkapi dengan alat tanda bahaya, Duplekser (alat pengganda arus listrik/gelombang), Ekualiser grafik, Ekualiser multi digital, Elektroda pengelasan, Faksimil trimancar (pemancar-penerima), Gramofon, Gulungan magnet, IC hibrida, Induktor [kumparan], Instalasi kabel listrik dibawah karpet, Instalasi listrik dan elektronik video pengintai, Instalasi untuk menerima listrik tegangan tinggi, Inti semi konduktor, Jam pencatat terkomputerasi untuk pekerja yang digunakan  sebagai fasilitas, Kabel audio/kabel video, Kabel bus serial universal (USB), Kabel listrik tambahan, Kabel serat optik, Kabel untuk kamera perekam, Kalkulator elektronik, Kamera, Kamera digital (kamera foto), Kamera digital yang berfungsi sebagai video kamera, pemutar audio dan perekam suara, Kamera jaringan, Kamera luar ruang nirkabel dengan sensor gerakan, Kamera nirkabel (listrik), Kamera pengintai, Kamera perekam, Kamera perekam kaset video digital, Kamera televisi, Kamera yang dapat diubah/disesuaikan (convertible), Kapasitor ""Power Capacitors"", Kapasitor film, Kartu  ""compact flash"" (CF), Kartu baca/tulis magnetik, Kartu komunikasi asosiasi internasional kartu memori komputer pribadi (PCM/CIA) nirkabel, Kartu memori digital terlindungi (SD), Kartu memori IC, Kartu PC, Kartu penyandi video, Kas register elektronik, Kas register, mesin hitung, peralatan pengolah data dan komputer, Kaset sambungan untuk mesin pencetak serba guna, Keping (disc) dan pita video yang sudah direkam, Kipas angin (listrik), Kipas pendingin unit pengolahan mikro (MPU), Kombinasi alat-alat penerima televisi digabungkan dalam alat pemutar disc, Kombinasi alat-alat penerima televisi digabungkan dalam alat perekam kaset video, Komponen  pengatur pemindahan arus optik, Komponen alat listrik/elektronik, Komponen pengeras suara (speaker), Komponen pengumpan elektronik, Komponen piezo-elektrik keramik, Komponen stereo, Komponen transmisi optik, Komputer - komputer, Komputer mikro (satu  keping), Komputer yang mudah dipindahkan, Kondensor, Konektor [listrik], Konektor listrik, Kotak kunci keamanan (sistem tanda bahaya interaktif untuk pengawasan tempat penyimpanan kunci), Kotak saklar, Kotak tempat alat pemutar audio yang dapat dibawa-bawa, kotak untuk pembagian tenaga [listrik], Kumparan (koil) listrik, Kumparan (koil) penahan arus"
753,MOUNTEA INSTANT + LOGO,D002008026728,2008,Didaftar,30,"-teh, -kopi/ coklat, minuman kopi dengan susu, kerupuk, emping, mie, bihun, sohun, tapioka, sagu, bahan pengganti kopi, tepung dan sediaan-sediaan terbuat dari gandum, roti, biscuit, kue dan kembang gula, es konsumsi, madu sirop, ragi, bubuk untuk membuat roti, mustard, cuka, saos, kecap, rempah-rempah, saos cabe, saos tomat, teh celup, teh bubuk, es krim, penyedap rasa, permen, bumbu masak, vanilli, sambal goreng, essence rasa untuk makanan atau kue, pewangi untuk makanan atau kue, kue-kue kering, kue-kue basah, snack (dari tepung) dibungkus dengan kemasan berupa kerupuk, dengan rasa keju, -coklat, asin, -manis, -udang, -ikan, bumbu-bumbu, dodol, jenang, mesis, kembang gula, baking powder, gist, havermot, Kopi, teh, daun teh dalam kemasan, ekstrak teh dalam kemasan, teh celup, teh dalam botol, teh dalam kotak, minuman teh dalam segala macam kemasan, kakau, gula, beras merah, biscuit, coklat, coklat bubuk, garam, garam meja, garam dapur, garam beryodium, minuman dengan dasar, spagetti, tepung gula, cengkeh, lada, hunkwe, tepung ketan, tepung beras, misoa, mie kering, wafer, biscuit tipls, biscuit tipis kering, pudding dari telor, makanan untuk sarapan terbuat dari padi-padian, -dan jagung, cereal, makanan dengan bahan dasar gandum, bubuk kue, bubuk es krim, kue beras, ramuan beraroma untuk makanan, penyedap rasa selain minyak sari untuk kue, kayu manis (bumbu), cengkeh (bumbu), bumbu masak, bumbu kari (rempah-rempah), garam untuk mengawetkan bahan makanan, adas manis, bahan pengental untuk makanan, gula-gula termasuk permen karet bukan obat, gula kacang, gula-gula termasuk kembang gula, permen pelega tenggorokan non obat, manisan, serbat, brondong jagung, mie-mie termasuk spaghetti, macaroni, sediaan-sediaan yang terbuat dari gandum termasuk serpihan-serpihan gandum, roti, sandwich dan segala jenis kerupuk (kerupuk bangka, kerupuk tahu, kerupuk mie, kerupuk bawang, kerupuk kemplang, kerupuk udang, kerupuk ikan), snack jagung, snack beras, makaroni, jagung turbo, pop corn, rempeyek"
